question_id,area,standard,question_type,run,response,model_id,finish_reason,is_error,response_fk_grade,response_reading_ease,prompt_tokens,completion_tokens,reasoning_tokens,total_tokens
MS-PS1-006,MS-PS1,MS-PS1-2,recall,3,"A **precipitate** is a solid that forms when two liquids are mixed together. Think of it as something “falling out” of the liquid. 

Here's how it happens: Some substances dissolve in water, forming a solution. When you mix two solutions, the dissolved substances can sometimes react. If the reaction creates a solid, that solid is the precipitate.

For example, if you mix a solution of silver nitrate with a solution of sodium chloride (table salt), you'll get a white solid called silver chloride – that's a precipitate!

You can usually see a precipitate because it looks cloudy or forms as particles that settle to the bottom of the container.",gemma-3-27b-it,stop,0,9.33,55.66,92,141,0,233
MS-PS1-006,MS-PS1,MS-PS1-2,recall,1,"A precipitate is a solid that forms when two liquids are mixed together. It looks like tiny particles floating in the liquid.

Here's how it happens: When you mix certain liquids, the dissolved substances inside them react. This reaction creates a new substance that *doesn’t* dissolve well in the liquid. Because it doesn’t dissolve, it forms a solid – that’s the precipitate!

Think of it like mixing oil and water. They don’t blend, and you see separate bits of oil. A precipitate is similar, but it’s formed by a chemical reaction, not just two things that don't mix.

You'll often see precipitates in science experiments, and they're a sign a chemical change has taken place.",gemma-3-27b-it,stop,0,7.15,66.34,92,156,0,248
MS-PS1-005,MS-PS1,MS-PS1-2,recall,2,"A **chemical property** describes how a substance changes into a *new* substance. It’s about a substance's ability to undergo a **chemical reaction**. 

Think about it this way: a **physical property** is something you can observe *without* changing the substance (like color or size). But a chemical property can only be observed *during* a change.

Here are some examples:

*   **Flammability:** Can something burn? Burning wood is a chemical change.
*   **Reactivity:** Does something rust or corrode? Iron rusting is a chemical change.
*   **Acidity/Basicity:** Can something neutralize an acid or a base?
*   **Oxidation:** Does something combine with oxygen? (Like tarnishing silver)



These changes create something totally different than what you started with!",gemma-3-27b-it,stop,0,9.38,45.43,95,175,0,270
MS-PS1-005,MS-PS1,MS-PS1-2,recall,3,"A **chemical property** describes how a substance changes into something *new*. It's about how things react! 

Think about it like this: a **physical property** is something you can see without changing the substance (like color or size). But a chemical property only shows up *during* a reaction.

Here are some examples:

* **Flammability:** Can it burn? Burning wood is a chemical change.
* **Reactivity:** Does it rust or fizz when mixed with something else? Iron rusting is a chemical change.
* **Oxidation:** Does it combine with oxygen? Apples turning brown is oxidation, a chemical change.
* **Corrosiveness:** Can it eat away at other materials? Acid corroding metal is a chemical change.



These changes create new substances with different properties. You can't easily get the original substance back!",gemma-3-27b-it,stop,0,8.08,52.79,95,180,0,275
MS-PS1-005,MS-PS1,MS-PS1-2,recall,1,"A **chemical property** describes how a substance changes into a *new* substance. It’s about a substance’s ability to react with something else. 

Here are some examples:

* **Flammability:** Can it burn? Wood is flammable, meaning it reacts with oxygen when heated and becomes ash, smoke, and gases. That's a *new* substance.
* **Reactivity:** Does it rust or corrode? Iron reacts with oxygen and water to form rust. Rust is different from iron!
* **Acidity:** Can it dissolve certain metals? Acids like vinegar react with some metals, creating a gas. 
* **Oxidation:** Does it combine with oxygen? (Like rusting, but applies to other substances too.)

You can't see a chemical property *until* a chemical reaction happens. Unlike **physical properties** (like color or size) which you can observe without changing the substance, chemical properties only show up when something new is formed.",gemma-3-27b-it,stop,0,8.33,52.66,95,206,0,301
MS-PS1-007,MS-PS1,MS-PS1-2,recall,1,"Everything around you changes in some way! These changes fall into two main categories: physical changes and chemical changes.

**Physical changes** affect the *form* of a substance, but not what it *is*. Think about ice melting. It goes from solid water to liquid water, but it's still H₂O. You can often easily undo a physical change. Examples include: 
*   Cutting paper
*   Boiling water
*   Dissolving sugar in water

**Chemical changes** create something *new*. The substance changes into a completely different substance. This happens when atoms rearrange and form new bonds. It’s usually hard to undo a chemical change. Examples include:
*   Burning wood (turns into ash, smoke, and gases)
*   Rusting iron (iron combines with oxygen to form rust)
*   Cooking an egg (the egg white and yolk change texture and color)



A good clue a chemical change happened is if you see things like color change, bubbles forming, heat being produced, or something new appearing!",gemma-3-27b-it,stop,0,8.75,56.76,100,219,0,319
MS-PS1-008,MS-PS1,MS-PS1-3,recall,1,"Most plastics are made from a natural resource called **crude oil**. 

Crude oil is a liquid found underground. It’s made from the remains of tiny sea organisms that lived millions of years ago! 

We don’t use crude oil *directly* to make plastic. First, it’s sent to a factory and changed into things called **hydrocarbons** – these are molecules made of hydrogen and carbon atoms. These hydrocarbons are then linked together to create different types of **polymers**, and *those* are what make up plastic.

So, while plastic isn't *directly* crude oil, crude oil is the main source for making the building blocks of plastic.",gemma-3-27b-it,stop,0,7.33,68.46,97,143,0,240
MS-PS1-008,MS-PS1,MS-PS1-3,recall,2,"Most plastics are made from a natural resource called **crude oil**. 

Crude oil is a liquid found underground. It’s made from the remains of tiny sea plants and animals that lived millions of years ago! 

We can’t use crude oil directly in most things. So, it’s sent to a factory where it’s changed into things like gasoline… and the building blocks of plastic! These building blocks are called **monomers**, and they link together to form long chains that make plastic.

Sometimes, plastics are also made from **natural gas**, which is often found *with* crude oil underground. Natural gas is also formed from ancient plants and animals.",gemma-3-27b-it,stop,0,6.05,75.27,97,142,0,239
MS-PS1-007,MS-PS1,MS-PS1-2,recall,2,"Everything around you changes in some way! These changes fall into two main categories: physical changes and chemical changes.

A **physical change** alters the *form* of something, but doesn’t change what it *is*. Think of water freezing into ice. It still has the same water molecules, just arranged differently. Other examples include crushing a can, tearing paper, or dissolving sugar in water. You can often undo a physical change.

A **chemical change** creates something *new*. This happens when substances react and their molecules rearrange. Burning wood is a chemical change – you get ash, smoke, and gases, which aren’t wood anymore! Rusting metal, baking a cake, and cooking an egg are also chemical changes. These changes are hard to undo.

Here's a quick way to remember: physical changes change the *appearance*, chemical changes change the *substance*.",gemma-3-27b-it,stop,0,7.6,59.05,100,184,0,284
MS-PS1-008,MS-PS1,MS-PS1-3,recall,3,"Most plastics are made from a natural resource called **crude oil**. 

Crude oil is a liquid found underground. It’s made from the remains of tiny sea plants and animals that lived millions of years ago! 

We pump crude oil out of the ground. Then, we refine it – that means separating it into different parts. One of those parts is called a **hydrocarbon**. Hydrocarbons are the building blocks for most plastics.

Think of it like this: crude oil is like a bunch of LEGO bricks, and hydrocarbons are specific types of those bricks. We can connect the hydrocarbon ""bricks"" in different ways to make many different kinds of plastic!",gemma-3-27b-it,stop,0,5.7,75.59,97,138,0,235
MS-PS1-009,MS-PS1,MS-PS1-3,recall,1,"Polyester is a type of plastic made from small building blocks called **monomers**. Think of monomers like LEGO bricks – they link together to make something bigger.

Specifically, polyester is usually made from something called **petroleum**, which is a liquid found in the Earth. Scientists change the petroleum into those small monomer bricks. 

These monomers are then joined together in a chemical reaction to create long chains. These long chains are what make up the polyester fabric.

So, basically: petroleum → monomers → polyester!

It's similar to how a pearl necklace is made – lots of tiny beads (monomers) linked together to make a longer strand (polyester).",gemma-3-27b-it,stop,0,9.37,50.85,93,138,0,231
MS-PS1-009,MS-PS1,MS-PS1-3,recall,2,"Polyester is a type of plastic made from small building blocks called **monomers**. Think of monomers like LEGO bricks – they can be linked together to make something bigger!

Specifically, polyester is usually made from something called **petroleum**. Petroleum is a thick oil found underground. Scientists change the petroleum into those small monomer building blocks. 

Then, they join the monomers together in a long chain. This long chain is called a **polymer** – ""poly"" means many, and ""mer"" means parts! This polymer is what we know as polyester.

So, polyester starts as oil, gets broken down into tiny pieces, and then rebuilt into a strong, useful fabric.",gemma-3-27b-it,stop,0,8.06,58.02,93,140,0,233
MS-PS1-007,MS-PS1,MS-PS1-2,recall,3,"Everything around you changes in some way! These changes fall into two main categories: physical changes and chemical changes.

**Physical changes** affect the *form* of a substance, but not what it *is*. Think of it like changing how something looks. You can freeze water into ice, or cut a piece of paper. It’s still water, and it’s still paper – just in a different form. Physical changes are often easy to reverse.

**Chemical changes** create something *new*. This happens when substances react with each other. Burning wood is a chemical change – it turns into ash, smoke, and gases. Rusting metal is also a chemical change. You can’t easily get the original wood or metal back!

Here’s a quick way to remember:

*   **Physical Change:** Change in shape or form.
*   **Chemical Change:** Change into a new substance.",gemma-3-27b-it,stop,0,6.02,68.96,100,189,0,289
MS-PS1-011,MS-PS1,MS-PS1-4,recall,1,"The temperature at which a solid changes into a liquid is called the **melting point**. 

Think about ice. It's solid water. When you heat ice to 0° Celsius (32° Fahrenheit), it starts to melt and become liquid water. 0°C is the melting point of water.

Every solid has its own melting point. It’s the specific temperature where it changes state from a solid to a liquid.",gemma-3-27b-it,stop,0,5.25,74.21,103,92,0,195
MS-PS1-011,MS-PS1,MS-PS1-4,recall,2,"The temperature at which a solid changes into a liquid is called the **melting point**. 

Think about ice. Ice is solid water. When you heat ice to 0° Celsius (32° Fahrenheit), it starts to melt and become liquid water. 0°C is the melting point of water.

Every solid has its own melting point. It's the specific temperature where it changes state from a solid to a liquid.",gemma-3-27b-it,stop,0,5.23,74.64,103,91,0,194
MS-PS1-011,MS-PS1,MS-PS1-4,recall,3,"The temperature at which a solid changes into a liquid is called the **melting point**. 

Think about ice. Ice is solid water. When you heat it up to 0° Celsius (32° Fahrenheit), it starts to melt and become liquid water. 0°C is the melting point of water.

Every solid has its own melting point. It's the specific temperature where it changes state from solid to liquid.",gemma-3-27b-it,stop,0,5.25,74.21,103,90,0,193
MS-PS1-010,MS-PS1,MS-PS1-4,recall,1,"Thermal energy is the energy of moving particles within matter. Everything is made of atoms and molecules that are constantly jiggling and moving. 

The faster these particles move, the more thermal energy something has. 

Think about it like this: a hot cup of cocoa has particles moving *very* quickly. An ice cube has particles moving *slowly*.

We often feel thermal energy as heat. Temperature measures how much thermal energy something has. But thermal energy also depends on how *much* stuff there is. A bathtub of warm water has more thermal energy than a cup of warm water, even if they're the same temperature!",gemma-3-27b-it,stop,0,7.89,58.87,92,132,0,224
MS-PS1-010,MS-PS1,MS-PS1-4,recall,2,"Thermal energy is the energy of moving particles within matter. Everything is made of atoms and molecules that are *always* moving, even if you can’t see it! 

The faster the particles move, the more thermal energy something has. 

Here's how it works:

* **Heat** is thermal energy moving from one place to another.
* **Temperature** measures how *fast* those particles are moving. A higher temperature means faster movement and more thermal energy.
* Things that are hot have particles moving quickly. Things that are cold have particles moving slowly.

So, thermal energy isn't just about how ""hot"" something is, but about the energy of all those tiny moving bits inside!",gemma-3-27b-it,stop,0,8.01,58.78,92,150,0,242
MS-PS1-010,MS-PS1,MS-PS1-4,recall,3,"Thermal energy is the energy of moving particles within matter. Everything is made of atoms and molecules that are *always* moving, even if you can’t see it! 

The faster these particles move, the more thermal energy something has. 

Here's a breakdown:

* **Energy** is the ability to do work.
* **Thermal** relates to temperature or heat.

So, thermal energy is basically heat energy. It’s why things feel hot or cold. A hot object has particles moving quickly, while a cold object has particles moving slowly.

Thermal energy can be transferred from one object to another. This happens through things like conduction (touching) or radiation (like the sun’s warmth).",gemma-3-27b-it,stop,0,7.69,58.8,92,151,0,243
MS-PS1-009,MS-PS1,MS-PS1-3,recall,3,"Polyester isn't found in nature—it's made in factories! It starts with a material called **petroleum**, which is a liquid found under the Earth's surface. Petroleum is the same stuff crude oil is made of.

Here’s how it works:

1.  **Petroleum is processed** into chemicals.
2.  These chemicals are linked together to form long chains called **polymers**. Think of them like building blocks connected in a long line. “Poly” means many, and “mer” means parts – so polymer means “many parts.”
3.  These polymer chains are melted down and squeezed through tiny holes. 
4.  As the liquid cools, it hardens into the **fibers** we use to make polyester fabric. Fibers are long, thin strands.

So, basically, polyester is a plastic made from oil that’s been turned into a fabric!",gemma-3-27b-it,stop,0,6.1,70.19,93,193,0,286
MS-PS1-012,MS-PS1,MS-PS1-4,recall,1,"Everything is made of tiny particles—atoms or molecules. How these particles are arranged determines if something is a solid, liquid, or gas.

In a **solid**, the particles are packed very close together. They are also locked in place and don’t move around much. They vibrate, but stay in a fixed position. This is why solids have a definite shape and volume.

In a **gas**, the particles are very far apart and move around quickly and randomly. They bounce off each other and fill up all the space available. Because they move so freely, gases don’t have a definite shape or volume. 

Think of it like this: a solid is like a group of people standing shoulder-to-shoulder, and a gas is like those same people running around a huge field!",gemma-3-27b-it,stop,0,6.55,71.1,100,165,0,265
MS-PS1-012,MS-PS1,MS-PS1-4,recall,2,"Solids and gases are both made of tiny particles—atoms or molecules. But these particles are arranged very differently!

In a **solid**, the particles are packed very closely together. They are locked in place and vibrate a little, but they don’t move around much. This close packing is why solids have a definite shape and volume.

In a **gas**, the particles are spread far apart and move around quickly and randomly. They bounce off each other and fill up all the space available. Because they move so freely, gases have no definite shape or volume. 

Think of it like this: a group of people standing shoulder-to-shoulder is like a solid. A group of people running around a field is like a gas!",gemma-3-27b-it,stop,0,6.29,71.5,100,153,0,253
MS-PS1-013,MS-PS1,MS-PS1-6,recall,1,"Many instant cold packs use **ammonium nitrate**. It’s a chemical compound – that means it’s made of two or more elements combined. 

When you break the pack, the ammonium nitrate mixes with water. This mixing process **absorbs** heat from its surroundings. ""Absorb"" means to take in. Because it takes heat *from* you, the pack gets cold!

This type of reaction is called an **endothermic reaction**. “Endo-” means in, and “-thermic” refers to heat. So, an endothermic reaction is one that takes heat *in*.",gemma-3-27b-it,stop,0,5.52,71.72,102,125,0,227
MS-PS1-013,MS-PS1,MS-PS1-6,recall,2,"Many instant cold packs use **ammonium nitrate**. It’s a chemical compound – that just means it’s made of two or more elements combined. 

When you break the pack, the ammonium nitrate mixes with water. This mixing isn't a chemical reaction that *makes* something new, it's a **physical change** where dissolving ammonium nitrate in water *requires* energy.

Where does that energy come from? The heat from your injury! The ammonium nitrate pulls heat from its surroundings (like your skin) to dissolve, making the pack cold. This is called an **endothermic process** – “endo” meaning in, and “thermic” relating to heat. So, it takes heat *in*.",gemma-3-27b-it,stop,0,7.46,61.8,102,149,0,251
MS-PS1-013,MS-PS1,MS-PS1-6,recall,3,"Many instant cold packs use **ammonium nitrate** to get cold!

Here's how it works:

*   **Dissolving** means to mix a solid into a liquid. When you squeeze the cold pack, you break a small inner bag. 
*   This releases ammonium nitrate into water.
*   Dissolving ammonium nitrate in water **absorbs** heat from its surroundings. 
*   Because heat is taken *from* your injury, the pack gets cold! 

This process is called an **endothermic reaction** – “endo” meaning in, and “thermic” relating to heat. It requires heat to happen.",gemma-3-27b-it,stop,0,7.11,62.31,102,137,0,239
MS-PS1-012,MS-PS1,MS-PS1-4,recall,3,"Solids and gases are both made of tiny particles – atoms or molecules. But how those particles are arranged is very different!

In a **solid**, the particles are packed very close together. They are held tightly in a fixed position and don't move around much. This is why solids have a definite shape and volume. Think of building with LEGOs – they stay put!

In a **gas**, the particles are much farther apart. They move around quickly and randomly. Gases don’t have a definite shape or volume, and they can spread out to fill any container. Imagine those same LEGOs thrown up in the air – they’re all over the place!

Here's a quick summary:

*   **Solid:** Close together, fixed position, definite shape & volume.
*   **Gas:** Far apart, random motion, no definite shape or volume.",gemma-3-27b-it,stop,0,6.34,68.94,100,182,0,282
MS-PS1-014,MS-PS1,MS-PS1-6,recall,2,"Okay, great question! It's easy to get heat and temperature mixed up.

**Temperature** tells us how hot or cold something *is*. We measure it with a thermometer, and it’s usually in degrees Celsius or Fahrenheit. Think of it as how fast the tiny particles (atoms and molecules) inside something are moving. Faster movement = higher temperature.

**Heat** is the *transfer* of energy from one thing to another. It always moves from something warmer to something cooler.  Heat is what makes things change temperature. 

Here's an example: a pot of water on the stove.

*   The burner is giving **heat** to the pot.
*   The **temperature** of the water goes up as it gets that heat energy.



So, temperature is what you measure, and heat is energy moving around!",gemma-3-27b-it,stop,0,5.91,69.84,96,176,0,272
MS-PS1-014,MS-PS1,MS-PS1-6,recall,1,"Okay, great question! It's easy to get heat and temperature mixed up.

**Temperature** tells us how *hot* or *cold* something is. We measure it in degrees, like Celsius (°C) or Fahrenheit (°F). It's about how fast the tiny particles (atoms and molecules) inside an object are moving. Faster movement = higher temperature.

**Heat** is the *transfer* of energy from one thing to another. It always moves from something warmer to something cooler. Think about holding a hot mug – heat moves *from* the mug *to* your hand. We measure heat in units like Joules.

Here’s an example: a bathtub full of warm water and a cup of hot coffee. The *coffee* has a higher **temperature** – it *feels* hotter. But the *bathtub* contains much more **heat** because there's so much water! 

So, temperature is a measurement, and heat is energy moving.",gemma-3-27b-it,stop,0,5.53,73.0,96,205,0,301
MS-PS1-014,MS-PS1,MS-PS1-6,recall,3,"Okay, great question! Heat and temperature are related, but they are not the same thing.

**Temperature** is how *hot* or *cold* something is. We measure it with a thermometer, and it tells us how fast the particles (tiny bits that make up everything) inside an object are moving. Faster movement = higher temperature.

**Heat** is the *transfer* of energy. It moves from warmer things to cooler things. Think about holding a warm mug of cocoa – the heat from the cocoa is moving into your hands. 

Here's an example: a bathtub full of warm water and a cup of hot water. The *cup* has a higher temperature, but the *tub* has more heat because there's so much more water! More water means more particles moving, so more total energy.",gemma-3-27b-it,stop,0,5.73,74.54,96,172,0,268
MS-PS1-015,MS-PS1,MS-PS1-1,conceptual,3,"Molecules are made of atoms joined together. Different numbers of atoms, or different *types* of atoms, create different molecules. 

Think of LEGOs. One red LEGO brick is different from two red LEGO bricks stuck together. They are still red LEGOs, but they aren't the *same* thing!

Water (H₂O) is made of two hydrogen atoms and one oxygen atom. If you add another hydrogen atom, you get hydrogen peroxide (H₂O₂). Water and hydrogen peroxide are completely different substances with different properties – one you drink, the other you use to clean cuts! 

Changing the number of atoms changes the molecule's properties, and therefore changes what substance it is.",gemma-3-27b-it,stop,0,8.26,56.81,103,148,0,251
MS-PS1-015,MS-PS1,MS-PS1-1,conceptual,2,"Everything around you is made of molecules. A **molecule** is just two or more atoms stuck together. Different molecules have different properties – they act differently!

Think of LEGOs. One LEGO brick is an **atom**. If you connect four LEGOs in a square, that’s one kind of molecule. If you connect them in a line, that’s a *different* molecule. Even though you used the same bricks (atoms), the different way you put them together makes something new. 

It’s the same with atoms. Water is H₂O – two hydrogen atoms and one oxygen atom. If you add another oxygen atom, you get O₃, which is ozone. Water and ozone are both important, but they have very different jobs and act very differently. Changing the number of atoms changes the molecule, and changing the molecule changes what substance you have.",gemma-3-27b-it,stop,0,6.71,65.58,103,180,0,283
MS-PS1-015,MS-PS1,MS-PS1-1,conceptual,1,"Everything around you is made of molecules. A **molecule** is just two or more atoms stuck together. Different kinds of atoms, or different numbers of them, make different molecules.

Think of it like building with LEGOs. If you connect four LEGO bricks in one way, you might build a car. If you use those same four bricks, but connect them differently, you might build a small house. Same bricks, different structure – different thing!

Atoms are like those LEGO bricks. A water molecule is two hydrogen atoms (H) and one oxygen atom (O) – H₂O. If you add *another* oxygen atom, you get O₃, which is ozone. 

H₂O and O₃ are both made of hydrogen and oxygen, but they are completely different substances. They have different properties – water keeps you alive, and ozone protects us from the sun! Changing the number of atoms changes the molecule, and a different molecule is a different substance.",gemma-3-27b-it,stop,0,6.98,65.84,103,201,0,304
MS-PS1-016,MS-PS1,MS-PS1-1,conceptual,1,"Knowing what atoms are in a molecule *and* how many of each is super important because it tells you what the molecule *is* and what it will *do*.

Think of it like building with LEGOs. 

*   **What atoms are present** is like knowing what *types* of LEGO bricks you have – maybe red, blue, and yellow.
*   **How many of each atom** is like knowing *how many* of each color you have – three red, two blue, and one yellow.

If you change the number of bricks, or the colors, you build something different! 

Molecules are the same. Water is H₂O – two hydrogen atoms and one oxygen atom. If you change it to H₂O₂, that’s hydrogen peroxide, which is a totally different (and potentially dangerous!) substance. 

The number of atoms determines a molecule’s properties, like its weight, how it reacts with other molecules, and even what it looks like!",gemma-3-27b-it,stop,0,7.86,67.37,109,208,0,317
MS-PS1-016,MS-PS1,MS-PS1-1,conceptual,3,"Knowing what atoms are in a molecule and how many of each is super important because it tells us what the molecule *is* and what it will *do*.

Think of it like building with LEGOs. 

* **What atoms are present** is like knowing what *types* of LEGO bricks you have – are they flat, bumpy, long, or short?
* **How many of each atom** is like knowing *how many* of each type of brick you have. Do you have two long ones and four flat ones?

If you change the types of LEGOs, or the number of each type, you build something different!

It’s the same with molecules. Different atoms combined in different numbers make different molecules. Water (H₂O) is very different from hydrogen peroxide (H₂O₂), even though they both contain hydrogen and oxygen. That’s because of the *number* of each atom.

The number and type of atoms determine a molecule's properties – things like its color, how it smells, and how it will react with other molecules. Scientists need this information to understand everything from how medicines work to why things burn!",gemma-3-27b-it,stop,0,7.24,69.76,109,241,0,350
MS-PS1-017,MS-PS1,MS-PS1-4,conceptual,1,"That's a great question! It seems weird, right?

Here's what's happening: temperature measures how fast molecules are moving. When you add heat, you *usually* make molecules move faster, and that raises the temperature. 

But ice is special. It's a solid, meaning its water molecules are locked in a specific arrangement. The heat you're adding isn't making the molecules move faster *yet*. Instead, the heat is being used to break those connections holding the ice together. 

Think of it like building with LEGOs. Adding heat is like someone pulling the LEGOs apart. It takes energy to do that, but the LEGOs aren’t moving faster – they’re just separating.

All the heat goes into changing the ice from a solid to a liquid (water). This is called **melting**. The temperature stays at 0°C (32°F) until *all* the ice is melted. Once it’s all water, *then* adding more heat will start to raise the water’s temperature.",gemma-3-27b-it,stop,0,5.75,71.88,106,224,0,330
MS-PS1-017,MS-PS1,MS-PS1-4,conceptual,2,"That’s a great question! It seems weird, right?

Here's what's happening: temperature measures how fast molecules are moving. When you add heat, you normally *do* make molecules move faster, and the temperature goes up. 

But ice is special. It's a solid where the water molecules are locked into a specific arrangement. The heat you're adding isn't making the molecules move faster *at first*. Instead, it’s breaking those connections holding the ice together. 

Think of it like building with LEGOs. Adding heat is like trying to pull the LEGOs apart. You have to use energy to break the connections, but the LEGOs don’t start shaking faster – they just come unstacked.

All the heat is going into changing the *state* of the water from solid (ice) to liquid (water). This is called **melting**. The temperature stays at 0°C (32°F) until *all* the ice is melted. Once it's all liquid, *then* adding more heat will start to increase the water's temperature.",gemma-3-27b-it,stop,0,5.62,73.53,106,234,0,340
