question_id,area,standard,question_type,question,reference_answer,generator_model,fk_grade,judge_Gemini Flash 3,judge_Nemotron 3 Super 120b a12,judge_OSS 120b,rationale_Gemini Flash 3,rationale_Nemotron 3 Super 120b a12,rationale_OSS 120b,majority_label,human_review_flag
MS-ESS2-001,MS-ESS2,MS-ESS2-1,recall,What process forms igneous rocks?,Igneous rocks form when magma or lava cools and solidifies.,claude-4.6-sonnet-thinking,5.24,1,1,1,"The answer accurately describes the fundamental process of igneous rock formation from the cooling and solidification of molten rock, which is a core component of the rock cycle.","The answer correctly states that igneous rocks form from the cooling and solidification of magma or lava, which accurately describes the process.","The answer correctly states that igneous rocks form by cooling and solidification of magma or lava, which directly addresses the formation process.",1,0
MS-ESS2-005,MS-ESS2,MS-ESS2-2,recall,What is weathering?,"Weathering is the breaking down of rocks and minerals at or near Earth's surface into smaller pieces through physical, chemical, or biological processes.",claude-4.6-sonnet-thinking,5.25,1,1,1,"The definition is accurate, covers the key types of weathering, and describes a fundamental process involved in changing Earth's surface as required by standard MS-ESS2-2.","The answer correctly defines weathering as the breakdown of rocks and minerals at Earth's surface through physical, chemical, or biological processes.","The answer accurately defines weathering as the breakdown of rocks/minerals at Earth's surface by physical, chemical, or biological processes, meeting the standard.",1,0
MS-ESS2-007,MS-ESS2,MS-ESS2-3,recall,What is continental drift?,Continental drift is the hypothesis that Earth's continents have slowly moved from their original positions over millions of years due to the movement of tectonic plates.,claude-4.6-sonnet-thinking,6.62,1,1,1,"The definition accurately captures the core concept of continents moving over geologic time and correctly incorporates the modern understanding of tectonic plates as the mechanism, which aligns with the plate motion focus of the MS-ESS2-3 standard.","The answer accurately defines continental drift as the movement of continents due to tectonic plate motion, which aligns with the standard.","The answer accurately defines continental drift as the hypothesis that continents have moved over millions of years due to tectonic plate movement, which is sufficient for the question.",1,0
MS-ESS2-018,MS-ESS2,MS-ESS2-1,conceptual,Why do rocks that form deep inside the Earth eventually end up at the surface?,"The movement of tectonic plates and the forces of uplift push rocks upward over millions of years, and once exposed, weathering and erosion continue to bring material to the surface.",claude-4.6-sonnet-thinking,6.78,1,1,1,The answer accurately identifies the combination of tectonic uplift and surface erosion as the primary mechanisms that bring deep-seated rocks to Earth's surface in the rock cycle.,"The answer correctly explains that tectonic uplift and subsequent weathering/erosion bring deep-formed rocks to the surface, which aligns with the standard’s focus on Earth‑material cycling driven by internal and external energy.",The answer correctly identifies plate tectonic uplift and erosion as the processes that bring deep-formed rocks to the surface.,1,0
MS-ESS2-024,MS-ESS2,MS-ESS2-2,conceptual,Why does a river curve and bend more over time instead of staying straight?,"Water flows faster on the outside of a bend, eroding that bank away, while slower water on the inside drops sediment. This makes the curve grow larger and larger over time, creating wide, looping bends called meanders.",claude-4.6-sonnet-thinking,5.04,1,1,1,"The answer accurately describes the processes of erosion and deposition caused by variations in water velocity that lead to the formation of meanders, aligning with the middle-school standard.","The answer correctly explains that differential flow velocity causes erosion on the outside of bends and deposition on the inside, leading to growing meanders over time, which directly addresses why rivers curve more over time.","The answer correctly explains that differential flow speed causes erosion on the outer bank and deposition on the inner bank, leading to increasing river curvature (meandering) over time, satisfying the standard.",1,0
MS-ESS2-029,MS-ESS2,MS-ESS2-3,conceptual,Why do scientists think the continents were once joined together?,"The shapes of the continents fit together like puzzle pieces, and matching fossils, rock types, and mountain ranges are found on continents that are now separated by oceans, suggesting they were once one large landmass.",claude-4.6-sonnet-thinking,7.19,1,1,1,"The answer accurately summarizes the key lines of evidence—continental fit, fossil distribution, and geological matching—required by the standard to support the theory of a former supercontinent.","The answer correctly cites continental fit and matching fossils/rocks as evidence for past continental joining, meeting the standard.","The answer correctly cites the key lines of evidence—continental fit, matching fossils, rock types, and mountain ranges—that support the idea of a former supercontinent.",1,0
MS-ESS2-047,MS-ESS2,MS-ESS2-1,applied,"If you leave a puddle of water on a hot sidewalk, where does the water go and what drives that process?","The sun's heat energy causes the water to evaporate and become water vapor that rises into the atmosphere. This is the evaporation step of the water cycle, driven by solar energy.",claude-4.6-sonnet-thinking,7.21,1,1,1,"The answer correctly identifies the transformation of water into vapor, its movement into the atmosphere, and solar energy as the driving force, accurately reflecting the cycling of materials and energy flow required by the standard.","The answer correctly explains that solar heat drives evaporation of the puddle into atmospheric water vapor, describing the cycling of water and the energy flow involved.","The answer correctly identifies evaporation to the atmosphere as where the water goes and cites solar heat as the driving energy, satisfying the standard.",1,0
MS-ESS2-053,MS-ESS2,MS-ESS2-2,applied,"If you look at a steep mountain stream and a slow, wide river, which one would you expect to erode its banks more quickly, and why?",The steep mountain stream would erode its banks more quickly because it flows faster and has more energy to pick up and carry rocks and soil. Faster-moving water has greater erosive power than slow-moving water.,claude-4.6-sonnet-thinking,8.62,1,1,1,"The answer accurately identifies that higher water velocity in a steep stream leads to greater kinetic energy and erosive power, which directly addresses the geoscience processes described in the standard.","The answer correctly identifies that a steep mountain stream’s higher flow speed and energy cause faster bank erosion, which aligns with the standard’s focus on explaining geoscience processes.","The answer correctly identifies the steep mountain stream as eroding faster and explains it with higher flow speed and energy, satisfying the standard.",1,0
MS-ESS2-055,MS-ESS2,MS-ESS2-3,applied,"A geologist finds coal deposits in Antarctica. Coal forms in warm, swampy forests. How would plate tectonics explain this?",Plate motion carried Antarctica from a warmer location closer to the equator to its current polar position over millions of years. The coal is evidence that Antarctica once sat in a climate warm enough to support swampy forests.,claude-4.6-sonnet-thinking,6.75,1,1,1,"The answer accurately explains that the movement of tectonic plates over time shifted Antarctica from a tropical latitude to its current polar position, correctly interpreting the rock distribution as evidence of past motion.","The answer correctly explains that plate motion moved Antarctica from a warmer, equatorial region to its current polar position, using the coal deposits as evidence of past climate consistent with plate tectonics.","The answer correctly explains that continental drift moved Antarctica from a warm, equatorial region where coal could form, providing appropriate evidence of past plate motion.",1,0
MS-ESS2-056,MS-ESS2,MS-ESS2-4,applied,"If you leave a wet towel outside on a hot, sunny day, where does the water go?","The sun's energy heats the water in the towel, causing it to evaporate and turn into water vapor that rises into the atmosphere. This is the same process that drives evaporation from oceans, lakes, and rivers in the water cycle.",claude-4.6-sonnet-thinking,5.62,1,1,1,"The answer accurately explains the role of solar energy in driving the evaporation process and moving water into the atmosphere, directly addressing a key component of the water cycle as required by the standard.","The answer correctly explains that solar energy causes evaporation of water from the towel into atmospheric water vapor, aligning with the water cycle driven by the sun.","The answer correctly explains that solar energy causes the towel's water to evaporate and enter the atmosphere, addressing the water's destination in line with the water cycle.",1,0
MS-ESS3-001,MS-ESS3,MS-ESS3-1,recall,What is groundwater?,"Groundwater is water that has soaked into the ground and is stored in the spaces between rocks and soil particles underground, often in layers called aquifers.",claude-4.6-sonnet-thinking,5.25,1,1,1,"The answer provides a scientifically accurate and complete definition of groundwater and its storage for a middle school level, which is necessary for understanding its distribution under standard MS-ESS3-1.","The answer correctly defines groundwater as water stored underground in rock and soil spaces, often in aquifers, which is an adequate basic definition for middle‑school level.","The answer accurately defines groundwater as water stored in underground spaces between rocks and soil, mentioning aquifers, which sufficiently answers the question.",1,0
MS-ESS3-003,MS-ESS3,MS-ESS3-2,recall,"What does the term 'tsunami' mean, and what usually causes one?","A tsunami is a series of large ocean waves most commonly caused by an underwater earthquake, volcanic eruption, or landslide that displaces a large amount of water.",claude-4.6-sonnet-thinking,6.94,1,1,1,"The answer accurately defines a tsunami and lists its primary causes, providing a complete response suitable for the middle-school level.","The answer accurately defines a tsunami as a series of large ocean waves and correctly identifies its usual causes (underwater earthquake, volcanic eruption, or landslide) that displace water, which satisfies the question.","The answer correctly defines a tsunami as large ocean waves and lists the primary usual causes (underwater earthquakes, volcanic eruptions, and landslides).",1,0
MS-ESS3-006,MS-ESS3,MS-ESS3-3,recall,What is an indicator species?,"An indicator species is a plant or animal whose presence, absence, or health in an environment signals the overall condition of that ecosystem, helping scientists monitor environmental change.",claude-4.6-sonnet-thinking,7.6,1,1,1,"The answer accurately defines an indicator species and explains its function in monitoring ecosystem health, which is a key component of the methods described in standard MS-ESS3-3.","The answer accurately defines an indicator species and explains its function in monitoring environmental conditions, which satisfies the question and aligns with MS-ESS3-3.","The answer correctly defines an indicator species and explains its role in monitoring ecosystem health, fully addressing the question.",1,0
MS-ESS3-013,MS-ESS3,MS-ESS3-1,conceptual,Why are coal deposits only found in certain layers of rock and not spread evenly through Earth's crust?,"Coal forms from ancient plant material that was buried, compressed, and heated over millions of years. Because forests only grew in specific places and times in Earth's history, coal deposits are concentrated in the rock layers that formed in those specific environments.",claude-4.6-sonnet-thinking,7.82,1,1,1,The answer correctly identifies the biological origin and geological processes of heat and pressure that lead to the uneven spatial and temporal distribution of coal deposits.,"The answer correctly explains that coal forms from ancient plant material in specific depositional environments, leading to localized concentrations in particular rock layers.","The answer correctly explains that coal forms only where ancient plant material was buried, compressed, and heated, which occurred in specific environments and times, leading to its presence in particular rock layers rather than evenly throughout the crust.",1,0
MS-ESS3-017,MS-ESS3,MS-ESS3-2,conceptual,Why are early warning systems for tsunamis placed in the ocean rather than on land?,"Tsunamis are triggered by underwater earthquakes or landslides, and they travel across the ocean before reaching shore. Ocean sensors detect the pressure wave of a tsunami early, giving people on land more time to evacuate before the wave arrives.",claude-4.6-sonnet-thinking,5.99,1,1,1,"The answer accurately explains that ocean-based sensors detect the tsunami's physical wave travel early, providing crucial evacuation time that land-based sensors alone cannot provide.","The answer correctly explains that ocean-based sensors detect tsunami waves early, providing advance warning for coastal populations.","The answer correctly explains that ocean-based sensors detect the tsunami's pressure wave early, providing more warning time than land-based systems.",1,0
MS-ESS3-019,MS-ESS3,MS-ESS3-3,conceptual,How does planting trees along riverbanks help reduce water pollution from farms?,"Tree roots absorb excess fertilizers and chemicals before they wash into the river, acting as a natural filter. This process, called a riparian buffer, reduces the amount of harmful nutrients that cause algae blooms in the water.",claude-4.6-sonnet-thinking,7.77,1,1,1,The answer accurately explains how riparian buffers filter agricultural runoff to prevent nutrient pollution and is appropriate for the MS-ESS3-3 middle school standard.,"The answer correctly explains that tree roots form a riparian buffer that filters farm runoff, reducing nutrient pollution and algal blooms.","The answer correctly explains that trees act as a riparian buffer, using their roots to absorb and filter fertilizers and chemicals, thereby reducing nutrient runoff and algae blooms, which directly addresses how planting trees reduces farm water pollution.",1,0
MS-ESS3-032,MS-ESS3,MS-ESS3-1,applied,"A farmer notices that the well on their land has plenty of water, but their neighbor's well just a few miles away has run dry. What geoscience process could explain this difference?","The difference is likely due to uneven distribution of aquifers underground. The farmer's land may sit above a porous rock layer that holds groundwater, while the neighbor's land may be over impermeable rock that doesn't store water well.",claude-4.6-sonnet-thinking,6.88,1,1,1,"The answer correctly identifies that the uneven distribution of groundwater is due to underlying geological structures and rock properties, which is a key component of the MS-ESS3-1 standard.","The answer correctly attributes the well difference to uneven underground aquifer distribution caused by varying rock porosity and permeability, which is a valid geoscience process explaining groundwater resource unevenness.",The answer correctly identifies a geologic process—variations in underground aquifer distribution due to porous versus impermeable rock—as a plausible explanation for differing well water availability.,1,0
MS-ESS3-036,MS-ESS3,MS-ESS3-2,applied,Scientists have data showing that a certain river floods every 10 years on average. A developer wants to build a school right next to the river. What does the flood data suggest about whether this is a safe location?,"The flood data suggests it is not a safe location because there is a predictable pattern of flooding, meaning the school would likely face flood damage within a decade; the school should be built on higher ground away from the flood zone.",claude-4.6-sonnet-thinking,7.33,1,1,1,"The answer correctly interprets the frequency data to identify a recurring risk and suggests a practical mitigation strategy, which aligns with the requirements of MS-ESS3-2.","The answer correctly interprets the flood frequency data as indicating a high risk and recommends building the school on higher ground away from the flood zone, fully addressing the question.","The answer correctly interprets the flood frequency data, forecasts a likely flood risk for the school, and recommends avoiding the location, meeting the standard.",1,0
MS-ESS3-042,MS-ESS3,MS-ESS3-3,applied,A school parking lot has oil stains that wash into a storm drain during rain. What could the school install to minimize that pollution from reaching a nearby pond?,"The school could install a bioswale—a shallow channel filled with plants and gravel—between the parking lot and the storm drain. As water flows through, the plants and soil trap oil and other pollutants before the water reaches the pond.",claude-4.6-sonnet-thinking,5.93,1,1,1,"The bioswale is a scientifically accurate method for filtering runoff pollutants like oil, directly addressing the requirement to minimize human impact on the environment.","The bioswale design correctly uses plants and gravel to filter oil from runoff, directly addressing pollution mitigation for the pond.","The answer correctly identifies a bioswale, a proven storm‑water treatment that captures oil and pollutants before they reach the pond, adequately addressing the minimization request.",1,0
MS-ESS3-045,MS-ESS3,MS-ESS3-4,applied,A family switches from driving one car to owning three cars. How does this change their impact on air quality compared to before?,"Owning three cars means burning more gasoline and releasing more carbon dioxide and other pollutants into the atmosphere, worsening air quality. The higher per-capita consumption of fuel increases the family's contribution to air pollution and greenhouse gas emissions.",claude-4.6-sonnet-thinking,5.83,1,1,1,The answer correctly identifies that increased car ownership leads to higher resource consumption and explains the resulting negative impact on the atmosphere through increased emissions.,"The answer correctly states that owning three cars increases gasoline burning and pollutant emissions, thereby worsening air quality, which directly addresses the impact of increased per‑capita consumption on Earth's systems.","The answer correctly explains that owning three cars increases fuel consumption, leading to higher emissions of CO₂ and pollutants, thus worsening air quality, which aligns with the standard.",1,0
MS-ETS1-001,MS-ETS1,MS-ETS1-1,recall,What are 'constraints' in an engineering design problem?,"Constraints are the limits or restrictions placed on a design solution, such as limits on cost, available materials, size, time, or safety requirements.",claude-4.6-sonnet-thinking,8.18,1,1,1,The answer accurately defines constraints as limits or restrictions and provides appropriate examples relevant to the MS-ETS1-1 standard.,"The answer correctly defines constraints as limits/restrictions and gives relevant examples, which sufficiently addresses the standard's focus on constraints limiting solutions.",The answer correctly defines constraints as limits or restrictions on a design and provides appropriate examples.,1,0
MS-ETS1-004,MS-ETS1,MS-ETS1-2,recall,What is a design constraint in engineering?,"A design constraint is a limitation placed on a solution, such as limits on cost, materials, size, or time available to build it.",claude-4.6-sonnet-thinking,7.37,1,1,1,The answer provides a clear and accurate definition of a design constraint with appropriate examples that align with the MS-ETS1-2 standard.,The answer accurately defines a design constraint and provides appropriate examples suitable for middle‑school level.,"The answer correctly defines a design constraint as a limitation such as cost, materials, size, or time, satisfying the question.",1,0
MS-ETS1-011,MS-ETS1,MS-ETS1-3,recall,What does it mean to 'optimize' a design solution?,"To optimize a design means to improve it so it meets the criteria for success as well as possible, often by combining the best features from different solutions.",claude-4.6-sonnet-thinking,6.28,1,1,1,The answer accurately defines optimization in the context of the engineering design process and correctly links it to the standard's goal of combining features to improve success.,"The answer accurately defines optimization as improving a design to best meet success criteria, which matches the standard’s focus on combining the best features of multiple solutions.","The answer accurately defines optimization as improving a design to best meet success criteria, often by merging the best features of multiple solutions, which aligns with the standard.",1,0
MS-ETS1-022,MS-ETS1,MS-ETS1-1,conceptual,Why does a design problem need to be defined with precision rather than vague descriptions?,"A precise definition gives everyone working on the problem the same clear target, so they can test whether solutions truly meet the requirements rather than guessing.",claude-4.6-sonnet-thinking,8.35,1,1,1,"The answer accurately explains that precision is necessary for objective testing of solutions and ensuring all stakeholders share a common goal, which directly addresses the core requirement of the standard.","The answer correctly states that precision provides a shared, testable target, which fulfills the standard’s need for clear criteria and constraints to evaluate solutions.","The answer correctly explains that precise definitions provide a clear target and enable reliable testing of solutions, which is the essential reason for avoiding vague descriptions.",1,0
MS-ETS1-024,MS-ETS1,MS-ETS1-2,conceptual,Why might the 'best' design solution score high on some criteria but low on others?,"Real-world designs involve trade-offs, meaning improving one feature—like speed—often comes at the cost of another—like cost or safety—so no single design is perfect in every way.",claude-4.6-sonnet-thinking,7.57,1,1,1,"The answer correctly identifies the concept of trade-offs, which is the central reason why a design solution cannot maximize every criterion simultaneously according to the MS-ETS1-2 standard.","The answer correctly explains that design trade-offs cause a solution to excel in some criteria while being weaker in others, which aligns with the standard's focus on evaluating competing solutions.",The answer correctly explains that design trade‑offs cause a solution to excel on some criteria while performing poorly on others.,1,0
MS-ETS1-025,MS-ETS1,MS-ETS1-3,conceptual,Why is it useful to test multiple design solutions instead of just one?,Testing multiple solutions lets you compare how each one performs and find strengths in different designs that a single solution might not have. This gives you more information to create an improved design.,claude-4.6-sonnet-thinking,7.63,1,1,1,"The answer accurately explains that testing multiple designs allows for the comparison of performance and the identification of specific strengths to inform an improved final design, which directly aligns with the requirements of MS-ETS1-3.","The answer correctly explains that testing multiple designs allows comparison, identification of strengths, and creation of an improved solution, aligning with MS‑ETS1‑3.","The answer accurately explains that testing multiple designs allows comparison of performance and identification of strengths to inform an improved solution, matching the standard.",1,0
MS-ETS1-029,MS-ETS1,MS-ETS1-1,applied,You are designing a water bottle for hiking that must hold at least 32 ounces and weigh less than 8 ounces empty. Which part is the criterion (what it must do) and which is the constraint (a limit)?,Holding at least 32 ounces is the criterion because it defines what the bottle must accomplish. Weighing less than 8 ounces is a constraint because it sets a limit on the design.,claude-4.6-sonnet-thinking,7.66,1,1,1,"The answer accurately identifies the functional goal as the criterion and the physical limitation as the constraint, which aligns correctly with the definitions required by the MS-ETS1-1 standard.","The answer correctly identifies holding at least 32 oz as the functional criterion and weighing less than 8 oz as a design constraint, fully addressing the question.","The answer correctly identifies the volume requirement as the criterion and the weight limit as the constraint, fully addressing the question.",1,0
MS-ETS1-038,MS-ETS1,MS-ETS1-2,applied,"Two students design bridges to hold the most weight using only index cards and tape. One bridge uses a flat deck, and the other uses a triangular truss shape. You test both and the truss holds twice as much weight. Which design better meets the strength criterion, and how does testing help you know?",The truss design better meets the strength criterion because it held twice the weight in the test. Systematic testing gives measurable data so you can directly compare how well each design meets the criteria instead of just guessing.,claude-4.6-sonnet-thinking,5.41,1,1,1,The answer correctly identifies the superior design based on testing data and explains how systematic testing provides objective evidence for comparing designs against criteria.,The answer correctly identifies the truss design as better meeting the strength criterion because it held twice the weight and explains that systematic testing provides measurable data for objective comparison.,The answer correctly identifies the truss design as stronger based on test results and explains that systematic testing provides measurable data to evaluate designs against the strength criterion.,1,0
MS-ETS1-048,MS-ETS1,MS-ETS1-3,applied,"Two earthquake-proof building models were tested with a shake table. Model A stayed upright because of its wide base, but it cracked at the top. Model B's top stayed intact because of a flexible frame, but it tipped over. What would a combined design look like, and why would it work better?","A combined design would have Model A's wide base for stability and Model B's flexible frame for absorbing shaking, making it less likely to tip over or crack during an earthquake.",claude-4.6-sonnet-thinking,5.36,1,1,1,"The answer correctly identifies the successful features of both models and explains how their combination addresses the specific failures observed in the test data, fulfilling the requirements of MS-ETS1-3.","The answer correctly combines Model A's wide base for stability with Model B's flexible frame to absorb shaking, addressing both tipping and cracking.","The answer correctly identifies the best features from each model (wide base and flexible frame) and explains how combining them improves performance, fulfilling the standard.",1,0
MS-ETS1-053,MS-ETS1,MS-ETS1-4,applied,"A student builds a model bridge out of popsicle sticks and it collapses under 500 grams. She adds extra supports and tests it again. What is this process of testing, finding problems, and improving called?","This process is called iterative design (or iterative testing and modification). Each round of testing reveals weaknesses, and each modification improves the design until it meets the goal.",claude-4.6-sonnet-thinking,6.15,1,1,1,"The answer correctly identifies 'iterative design' as the process described in the scenario and explains how the cycle of testing and modification leads to an improved design, which aligns perfectly with the standard.","The answer correctly identifies the process as iterative design/testing and modification, aligning with MS-ETS1-4’s focus on generating data through repeated testing and improvement to achieve an optimal design.","The answer correctly identifies the process as iterative design, which matches the described testing, problem identification, and improvement cycle.",1,0
MS-LS1-001,MS-LS1,MS-LS1-1,recall,Are viruses considered living things because they are made of cells?,"No, viruses are not considered living things because they are not made of cells; they are simply particles of genetic material wrapped in a protein coat.",claude-4.6-sonnet-thinking,6.94,1,1,1,The answer correctly identifies that viruses are not living things because they lack the cellular structure required by the MS-LS1-1 standard.,"The answer correctly states viruses are not considered living because they are not made of cells, which directly addresses the standard's focus on cells as the basis of life.","The answer correctly states that viruses are not living because they lack cells, directly addressing the question and aligning with the standard's focus on cells as the basis of life.",1,0
MS-LS1-003,MS-LS1,MS-LS1-2,recall,What is the difference between a plant cell and an animal cell?,"Plant cells have a cell wall, chloroplasts, and a large central vacuole, while animal cells do not. Animal cells have these features absent, making the two cell types distinct.",claude-4.6-sonnet-thinking,5.81,1,1,1,"The answer accurately identifies the three primary structural differences (cell wall, chloroplasts, and large central vacuole) typically used to distinguish plant and animal cells at the middle school level.","The answer correctly identifies the main structural differences (cell wall, chloroplasts, large central vacuole) between plant and animal cells, which is sufficient for a middle‑school level response.","The answer correctly identifies the major structural differences—cell wall, chloroplasts, and a large central vacuole in plant cells versus their absence in animal cells—providing an accurate and sufficient distinction for the standard.",1,0
MS-LS1-004,MS-LS1,MS-LS1-4,recall,What is courtship behavior in animals?,"Courtship behavior is a characteristic action an animal performs to attract a mate, such as a peacock spreading its tail feathers or a firefly flashing its light. These behaviors increase the chance of finding a mate and reproducing successfully.",claude-4.6-sonnet-thinking,8.38,1,1,1,"The answer accurately defines courtship behavior, provides clear examples, and explains its role in increasing reproductive success, which aligns perfectly with the MS-LS1-4 standard.","The answer correctly defines courtship behavior, provides clear examples, and explains how it enhances mating success, satisfying the standard.","The answer correctly defines courtship behavior as a characteristic action to attract mates and explains its role in increasing reproductive success, aligning with the standard.",1,0
